"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,-0.269965272951148,0.314368152421363,-0.858755159744363,0.390475611146622,0.500903356048425,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,-0.155602587714113,0.204205815296591,-0.761989013330074,0.446066561424804,0.557394236280522,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.698483048403756,0.112749507380119,6.19499867124844,5.82855218978675e-10,4.60750174635210e-09,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.345572219641411,0.203142641367794,-1.70113087687851,0.0889184140494159,0.146332133127049,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,0.594314603548562,0.220870744935981,2.69078009276794,0.00712851670060137,0.0155132391266881,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.122460810068164,0.265082436530718,-0.461972553409714,0.644101003047344,0.737015717360052,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.747757232573007,0.133437878173863,-5.60378539292058,2.09720349407387e-08,1.25734778587797e-07,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.783970775050689,0.207009641963665,3.78712202781499,0.000152402264300252,0.000482638336391352,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,0.983130458581132,0.202623316788172,4.85201049003124,1.22216156982636e-06,5.47638717312817e-06,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,1.18540398686663,0.171365496722669,6.91740174969434,4.60002197555317e-12,5.04146782119012e-11,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.622744435830754,0.143761385041167,4.33179212660219,1.47900546821102e-05,5.5605435010235e-05,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,0.0214920511236029,0.146056361223318,0.14714902482571,0.883014394791127,0.931940361053322,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,0.65551194689508,0.182247217958264,3.59682827666099,0.00032212098586523,0.000949622232459348,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.0160543137985386,0.195228306169236,0.0822335352570324,0.934461006464623,0.969034318649799,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,-0.399391432059137,0.151593225555466,-2.63462585874594,0.00842300702518949,0.0180713060116493,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.0351266790986444,0.110722103348941,0.317250829203837,0.75105328420284,0.825055767834658,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,-0.505607348995745,0.10718436315629,-4.71717454026852,2.39142521730998e-06,1.02614604918987e-05,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,0.0671923379998354,0.171308411881847,0.392230231205333,0.694888108859246,0.779954863651104,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.315552663342636,0.118453341081241,2.66394059012835,0.00772312010415468,0.0167016112181175,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.806289148246018,0.246080363860755,-3.27652777977141,0.00105091973785035,0.00277627824298031,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,0.00276404185555248,0.674757083530523,0.00409635100248259,0.996731593920185,1,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,-0.461682223836304,0.153382388932902,-3.0100080396992,0.00261240774647141,0.00638203917997418,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,-0.564729356384148,0.241964505546985,-2.33393470297439,0.0195991412798417,0.0383949780973597,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,-1.23893296782,0.226986407738999,-5.45818130768692,4.81036325085726e-08,2.73169363046482e-07,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,-0.225815171826098,0.125507425744406,-1.79921761988783,0.0719842633098526,0.121750579031933,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,1.15567135167727,0.28103147863526,4.1122487676093,3.91823759072739e-05,0.000136385316543053,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,-0.133029273831044,0.364851504318872,-0.364612101790264,0.715400979955391,0.796570288725135,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.472475049518145,0.311846099975484,-1.51509045505231,0.129749498533012,0.201820873237897,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,-0.698357402986107,0.185455387315676,-3.76563556925626,0.000166125953604634,0.000520985524001895,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,0.211170535963055,0.166225703807147,1.27038436972451,0.203947748118061,0.294401083832615,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
